index,name,duration,is_loop,is_best,playlist,playlist_2,playlist_3,id,thumbnail_url
226,"Behold 2.0! Magnus von Grapple 2.0!",114388,True,False,"Papery Peers|X-Nauts","","","d002d1e6-e79f-43d0-91f9-0b863396848f","https://image-assets.m.nintendo.com/2487a276-1a01-4458-8d94-a61fd8260f73"
227,"Battle - Magnus von Grapple 2.0",224825,True,True,"Battles|X-Nauts","","Nintendo Music Top Tracks","34728b3c-c93d-49c9-bca9-7a652a6c936d","https://image-assets.m.nintendo.com/2f42d142-143f-4277-b71c-a2f636c469e7"
228,"Battle - Magnus von Grapple 2.0 (Think)",225002,True,False,"Battles|X-Nauts","","","5706b59e-75eb-4185-b338-b3023e1ab0bc","https://image-assets.m.nintendo.com/75dd08dc-31a3-45de-ad7e-fe48543a1c52"
229,"Goodbye, TEC",325483,True,True,"Papery Peers","","Nintendo Music Top Tracks","9089c1e7-f587-497d-b1f3-a58d5f6adce7","https://image-assets.m.nintendo.com/e8d380dc-4fa5-456e-997a-0fbd5ab273c0"
230,"Princess Peach's Whereabouts",33535,True,False,"","","","10d1a83f-2999-4639-bcb2-e2561e5d4513","https://image-assets.m.nintendo.com/2d357051-b3ce-4d71-9946-0ad00a9c7966"
231,"The Thousand-Year Door (Crystal Star)",280051,True,True,"Paper World","","Nintendo Music Top Tracks","63943bd1-7bfb-4fcc-b304-67dbdc6aa707","https://image-assets.m.nintendo.com/0b6108fb-5c8f-4fab-8d82-de8db38970f9"
232,"The Thousand-Year Door (Palace)",33524,False,False,"","","","51bea49d-c675-4049-bba3-9ee0d4a288ca","https://image-assets.m.nintendo.com/d81f524f-1a50-472b-967c-611fa6470b59"
233,"Palace of Shadow - Part 1",250044,True,True,"Paper World","","Nintendo Music Top Tracks","12cb3963-336c-4fe0-aaf9-3842045e11e6","https://image-assets.m.nintendo.com/e8bd4486-bc5f-4dfd-b134-ca01ae06822e"
234,"Palace of Shadow - Part 2",250068,True,False,"Paper World","","","348de955-d4df-4818-89ef-2a0c23dc87ea","https://image-assets.m.nintendo.com/0229bb29-c954-4213-a071-8b66bd1cbd93"
235,"Palace of Shadow - Courtyard Tower",219966,True,True,"Paper World","","Nintendo Music Top Tracks","631edd4b-4e19-4367-ae5c-600b627a2ac2","https://image-assets.m.nintendo.com/ea1f210a-5a34-4c38-a198-8ced2e0ff3db"
236,"Palace of Shadow - Depths",205086,True,False,"Paper World","","","9c1ce338-c9b6-48f1-a5f9-175361dae143","https://image-assets.m.nintendo.com/6309ee13-092b-489d-9662-295f8afa730e"
237,"Palace of Shadow - Grand Staircase",205006,True,False,"Paper World","","","a21ba26e-edcc-47f2-ac46-7d0ecba80726","https://image-assets.m.nintendo.com/9b994f29-8918-4c39-b8b3-d680866c0b99"
238,"Palace of Shadow - Path to the Throne",205005,True,True,"Paper World","","Nintendo Music Top Tracks","0bbfddbd-8c13-4625-b9d0-9cddde32e03a","https://image-assets.m.nintendo.com/0b46f292-806b-461b-9170-47ce5beaa6aa"
239,"A Horde of Dry Bones",194906,True,False,"Papery Peers","","","999a6b4a-7be6-407c-8e02-cc6c865bdbd0","https://image-assets.m.nintendo.com/12f8cf88-e9a8-4540-bbe4-4c00943b90d2"
240,"Event Battle - Dark Bones",220058,True,False,"Battles","","","eab3063f-4a02-4372-afd8-10d2c0fbb1f6","https://image-assets.m.nintendo.com/698e8c79-5163-4a65-87bc-3215432d8926"
241,"Event Battle - Dark Bones (Think)",220523,True,False,"Battles","","","6f3b9be7-5a8b-43f2-92e0-5379211b3cef","https://image-assets.m.nintendo.com/3789b298-58f8-4d30-93d9-fa694d2a2be8"
242,"Who Dares Disturb Gloomtail?",134948,True,False,"Papery Peers","","","3cf3203c-37f8-4b41-abb4-959d3fd53513","https://image-assets.m.nintendo.com/f2b749bd-6355-4995-a57f-6b82b1bb3535"
243,"Battle - Gloomtail",220236,True,True,"Battles","","Nintendo Music Top Tracks","4d3ff621-89c7-4c7c-b3a9-db591e33380b","https://image-assets.m.nintendo.com/f7534530-b681-4eb4-8383-033c202d4841"
244,"Battle - Gloomtail (Think)",219974,True,False,"Battles","","","c2a3ece8-4f65-4384-a5d2-f61c187a46f4","https://image-assets.m.nintendo.com/fb7a12c2-0fca-4758-8999-131821746852"
245,"Grodus's Gratitude",249866,True,True,"Papery Peers|X-Nauts","","Nintendo Music Top Tracks","7bf236c4-7e20-4dc7-92c6-ca5e129a7f1e","https://image-assets.m.nintendo.com/ee9ca1b9-a850-4eab-ac52-fa0b90809e51"
246,"Battle - Grodus",189911,True,True,"Battles|X-Nauts","","Nintendo Music Top Tracks","71905fea-9830-4b63-8522-a602e18cbfe2","https://image-assets.m.nintendo.com/91b44b20-8231-4f6e-bdc1-81309ce1b813"
247,"Battle - Grodus (Think)",189911,True,False,"Battles|X-Nauts","","","69e10282-49b3-49ba-9bf0-f16bd3c1e250","https://image-assets.m.nintendo.com/74d66e53-a293-4347-b97a-4083db163a05"
